epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,432.69,0.95633,1.69465,1.3196,0.02235,0.75,0.15146,0.02418,2.62405,3.99375,2.89967,0.000462259,0.000462259,0.000462259
75,437.91,0.89652,1.39037,1.12591,0.02235,0.75,0.15146,0.02418,2.62405,3.99375,2.89967,0.000445756,0.000445756,0.000445756
76,443.51,1.13996,1.54975,1.34761,0.02235,0.75,0.15146,0.02418,2.62405,3.99375,2.89967,0.000429253,0.000429253,0.000429253
77,449.098,1.0394,1.67344,1.32349,0.02235,0.75,0.15146,0.02418,2.62405,3.99375,2.89967,0.000412749,0.000412749,0.000412749
78,455.028,0.99856,1.62091,1.35076,0.00498,0.75,0.14451,0.0212,2.62676,3.96644,2.93621,0.000396246,0.000396246,0.000396246
79,461.394,0.88048,1.59088,1.25097,0.00498,0.75,0.14451,0.0212,2.62676,3.96644,2.93621,0.000379743,0.000379743,0.000379743
80,468.244,0.96527,1.57981,1.32024,0.00498,0.75,0.14451,0.0212,2.62676,3.96644,2.93621,0.000363239,0.000363239,0.000363239
81,474.768,0.79749,1.39346,1.23456,0.00498,0.75,0.14451,0.0212,2.62676,3.96644,2.93621,0.000346736,0.000346736,0.000346736
82,480.203,0.99235,1.45391,1.23851,0.0067,1,0.07983,0.00919,2.53266,4.23053,2.79617,0.000330233,0.000330233,0.000330233
83,485.94,0.90657,1.50717,1.23826,0.0067,1,0.07983,0.00919,2.53266,4.23053,2.79617,0.000313729,0.000313729,0.000313729
84,491.632,1.03331,1.83871,1.40998,0.0067,1,0.07983,0.00919,2.53266,4.23053,2.79617,0.000297226,0.000297226,0.000297226
85,497.192,0.93817,1.57578,1.29293,0.0067,1,0.07983,0.00919,2.53266,4.23053,2.79617,0.000280723,0.000280723,0.000280723
86,502.973,0.97387,1.43255,1.29625,0.00681,1,0.10321,0.01059,2.5275,4.17233,2.82277,0.00026422,0.00026422,0.00026422
87,507.874,0.88585,1.43606,1.22662,0.00681,1,0.10321,0.01059,2.5275,4.17233,2.82277,0.000247716,0.000247716,0.000247716
88,513.356,1.03921,1.77394,1.32819,0.00681,1,0.10321,0.01059,2.5275,4.17233,2.82277,0.000231213,0.000231213,0.000231213
89,519.332,0.69045,1.24467,1.04581,0.00681,1,0.10321,0.01059,2.5275,4.17233,2.82277,0.00021471,0.00021471,0.00021471
90,524.834,1.00108,1.76383,1.38789,0.00503,0.75,0.00488,0.00124,2.64888,4.16459,2.87179,0.000198206,0.000198206,0.000198206
91,531.226,0.90247,1.86541,1.3705,0.00503,0.75,0.00488,0.00124,2.64888,4.16459,2.87179,0.000181703,0.000181703,0.000181703
92,537.427,0.80334,1.93639,1.25703,0.00503,0.75,0.00488,0.00124,2.64888,4.16459,2.87179,0.0001652,0.0001652,0.0001652
93,542.641,0.93832,1.84426,1.35241,0.00503,0.75,0.00488,0.00124,2.64888,4.16459,2.87179,0.000148696,0.000148696,0.000148696
94,548.427,0.89107,1.97056,1.43614,0.005,0.75,0.25782,0.02621,2.54403,4.13976,2.78962,0.000132193,0.000132193,0.000132193
95,554.405,0.7705,1.84679,1.2692,0.005,0.75,0.25782,0.02621,2.54403,4.13976,2.78962,0.00011569,0.00011569,0.00011569
96,560.132,0.82088,1.93678,1.33458,0.005,0.75,0.25782,0.02621,2.54403,4.13976,2.78962,9.91865e-05,9.91865e-05,9.91865e-05
97,566.189,0.8161,1.76793,1.24382,0.005,0.75,0.25782,0.02621,2.54403,4.13976,2.78962,8.26832e-05,8.26832e-05,8.26832e-05
98,572.513,0.81035,1.81116,1.24849,0.5947,0.25,0.25578,0.02613,2.40744,4.10781,2.72301,6.61799e-05,6.61799e-05,6.61799e-05
99,577.886,0.68009,1.73807,1.08608,0.5947,0.25,0.25578,0.02613,2.40744,4.10781,2.72301,4.96766e-05,4.96766e-05,4.96766e-05
100,583.498,0.68372,1.7111,1.09192,0.5947,0.25,0.25578,0.02613,2.40744,4.10781,2.72301,3.31733e-05,3.31733e-05,3.31733e-05
